"행정구역별","각세별",2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024
"행정구역별","각세별",총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출
"부산광역시","30세",11569,11967,-398,2822,5608,5608,3139,3537,11202,11802,-600,2698,5469,5469,3035,3635,10759,11262,-503,2432,5302,5302,3025,3528,10372,11007,-635,2337,5081,5081,2954,3589,10563,11238,-675,2429,5086,5086,3048,3723
"부산광역시","31세",10924,11393,-469,2710,5347,5347,2867,3336,10630,11073,-443,2613,5213,5213,2804,3247,9565,9959,-394,2274,4691,4691,2600,2994,10163,10632,-469,2323,5108,5108,2732,3201,10396,10919,-523,2348,5231,5231,2817,3340
"부산광역시","32세",10174,10519,-345,2605,4978,4978,2591,2936,9869,10183,-314,2513,4824,4824,2532,2846,9102,9507,-405,2188,4600,4600,2314,2719,8857,9339,-482,2083,4478,4478,2296,2778,10100,10701,-601,2438,5104,5104,2558,3159
"부산광역시","33세",9706,9996,-290,2591,4689,4689,2426,2716,9034,9330,-296,2311,4387,4387,2336,2632,8299,8570,-271,2084,4161,4161,2054,2325,8321,8668,-347,2085,4228,4228,2008,2355,8862,9343,-481,2132,4537,4537,2193,2674
"부산광역시","34세",9421,9660,-239,2641,4547,4547,2233,2472,8314,8537,-223,2182,3998,3998,2134,2357,7556,7680,-124,1848,3807,3807,1901,2025,7731,7976,-245,1954,3923,3923,1854,2099,8160,8632,-472,1960,4322,4322,1878,2350
"부산광역시","35세",9096,9263,-167,2581,4340,4340,2175,2342,7871,8022,-151,2179,3719,3719,1973,2124,6946,7142,-196,1781,3510,3510,1655,1851,6902,7105,-203,1766,3482,3482,1654,1857,7398,7713,-315,1920,3723,3723,1755,2070
"부산광역시","36세",9465,9513,-48,2743,4543,4543,2179,2227,7556,7760,-204,2066,3631,3631,1859,2063,6730,6802,-72,1712,3342,3342,1676,1748,6487,6682,-195,1725,3214,3214,1548,1743,6766,6987,-221,1827,3383,3383,1556,1777
"부산광역시","37세",9718,9802,-84,2979,4420,4420,2319,2403,7880,8022,-142,2232,3697,3697,1951,2093,6458,6554,-96,1707,3182,3182,1569,1665,6089,6220,-131,1666,2971,2971,1452,1583,6258,6536,-278,1655,3149,3149,1454,1732
"부산광역시","38세",9856,9976,-120,3060,4506,4506,2290,2410,7934,8076,-142,2368,3609,3609,1957,2099,6410,6572,-162,1778,3143,3143,1489,1651,5832,5916,-84,1679,2772,2772,1381,1465,6024,6221,-197,1623,2985,2985,1416,1613
"부산광역시","39세",9553,9695,-142,3057,4387,4387,2109,2251,8147,8293,-146,2577,3584,3584,1986,2132,6654,6792,-138,1847,3185,3185,1622,1760,5894,6007,-113,1655,2782,2782,1457,1570,5827,6017,-190,1606,2904,2904,1317,1507
"부산광역시","40세",8953,9096,-143,2901,4037,4037,2015,2158,7726,7965,-239,2446,3479,3479,1801,2040,6725,6796,-71,1939,3174,3174,1612,1683,6022,6155,-133,1795,2812,2812,1415,1548,5815,5968,-153,1703,2772,2772,1340,1493
"부산광역시","41세",7604,7896,-292,2469,3492,3492,1643,1935,7254,7446,-192,2360,3165,3165,1729,1921,6392,6508,-116,1910,2998,2998,1484,1600,6126,6190,-64,1826,2765,2765,1535,1599,5958,6085,-127,1736,2836,2836,1386,1513
"부산광역시","42세",7026,7194,-168,2378,3034,3034,1614,1782,6322,6481,-159,2064,2765,2765,1493,1652,6060,6133,-73,1837,2771,2771,1452,1525,5823,5931,-108,1851,2573,2573,1399,1507,6051,6137,-86,1852,2797,2797,1402,1488
"부산광역시","43세",6549,6651,-102,2154,2966,2966,1429,1531,5781,5929,-148,1937,2483,2483,1361,1509,5241,5403,-162,1598,2424,2424,1219,1381,5787,5929,-142,1890,2578,2578,1319,1461,6134,6265,-131,1941,2847,2847,1346,1477
"부산광역시","44세",6377,6539,-162,2155,2839,2839,1383,1545,5468,5582,-114,1884,2255,2255,1329,1443,4813,4942,-129,1485,2221,2221,1107,1236,4913,5020,-107,1565,2157,2157,1191,1298,5790,5921,-131,1834,2608,2608,1348,1479
"부산광역시","45세",6641,6877,-236,2285,2956,2956,1400,1636,5324,5446,-122,1789,2252,2252,1283,1405,4534,4643,-109,1476,2059,2059,999,1108,4430,4437,-7,1371,1947,1947,1112,1119,4964,5084,-120,1613,2228,2228,1123,1243
"부산광역시","46세",6980,7255,-275,2463,3102,3102,1415,1690,5581,5910,-329,1985,2401,2401,1195,1524,4606,4734,-128,1479,2091,2091,1036,1164,4432,4488,-56,1400,1957,1957,1075,1131,4532,4672,-140,1389,2100,2100,1043,1183
"부산광역시","47세",6799,7047,-248,2453,2986,2986,1360,1608,5897,6123,-226,2136,2485,2485,1276,1502,4810,4971,-161,1558,2153,2153,1099,1260,4149,4279,-130,1373,1806,1806,970,1100,4612,4734,-122,1412,2110,2110,1090,1212
"부산광역시","48세",6968,7102,-134,2409,3100,3100,1459,1593,5965,6202,-237,2106,2535,2535,1324,1561,4941,5163,-222,1732,2127,2127,1082,1304,4456,4529,-73,1433,1956,1956,1067,1140,4393,4516,-123,1393,1994,1994,1006,1129
"부산광역시","49세",7222,7438,-216,2529,3267,3267,1426,1642,6021,6271,-250,2132,2598,2598,1291,1541,4990,5151,-161,1654,2235,2235,1101,1262,4673,4823,-150,1536,2036,2036,1101,1251,4597,4718,-121,1470,2111,2111,1016,1137
"부산광역시","50세",6799,7026,-227,2441,3029,3029,1329,1556,6301,6490,-189,2239,2732,2732,1330,1519,5080,5338,-258,1703,2314,2314,1063,1321,4831,4954,-123,1553,2165,2165,1113,1236,4819,4980,-161,1577,2190,2190,1052,1213
"부산광역시","51세",6992,7107,-115,2507,3067,3067,1418,1533,5870,6164,-294,2091,2561,2561,1218,1512,5256,5375,-119,1759,2377,2377,1120,1239,4638,4729,-91,1473,2107,2107,1058,1149,4925,5060,-135,1547,2245,2245,1133,1268
"부산광역시","52세",6411,6710,-299,2429,2807,2807,1175,1474,6112,6428,-316,2197,2677,2677,1238,1554,4836,5084,-248,1608,2173,2173,1055,1303,4777,4952,-175,1541,2188,2188,1048,1223,4869,5009,-140,1556,2214,2214,1099,1239
"부산광역시","53세",5974,6191,-217,2181,2671,2671,1122,1339,5529,5826,-297,2061,2361,2361,1107,1404,4966,5249,-283,1744,2219,2219,1003,1286,4669,4837,-168,1603,2021,2021,1045,1213,4750,4939,-189,1494,2165,2165,1091,1280
"부산광역시","54세",5976,6194,-218,2139,2637,2637,1200,1418,5083,5452,-369,1872,2177,2177,1034,1403,4647,4848,-201,1660,2037,2037,950,1151,4455,4602,-147,1522,1893,1893,1040,1187,4642,4816,-174,1487,2089,2089,1066,1240
"부산광역시","55세",5689,5957,-268,2144,2448,2448,1097,1365,5242,5566,-324,1964,2224,2224,1054,1378,4352,4535,-183,1527,1898,1898,927,1110,4203,4350,-147,1404,1861,1861,938,1085,4741,4937,-196,1561,2070,2070,1110,1306
"부산광역시","56세",5458,5728,-270,1996,2466,2466,996,1266,4919,5254,-335,1849,2101,2101,969,1304,4232,4479,-247,1463,1856,1856,913,1160,3755,3959,-204,1266,1637,1637,852,1056,4365,4595,-230,1458,1974,1974,933,1163
"부산광역시","57세",5874,6239,-365,2084,2719,2719,1071,1436,4649,4957,-308,1616,2073,2073,960,1268,3971,4268,-297,1385,1727,1727,859,1156,3714,3925,-211,1258,1598,1598,858,1069,3876,4167,-291,1292,1765,1765,819,1110
"부산광역시","58세",5763,6023,-260,2146,2533,2533,1084,1344,5195,5648,-453,1910,2288,2288,997,1450,3690,4048,-358,1245,1669,1669,776,1134,3601,3770,-169,1247,1528,1528,826,995,3806,3969,-163,1231,1679,1679,896,1059
"부산광역시","59세",6380,6752,-372,2281,2882,2882,1217,1589,5243,5707,-464,1866,2373,2373,1004,1468,4225,4435,-210,1442,1845,1845,938,1148,3412,3606,-194,1146,1501,1501,765,959,3552,3765,-213,1205,1590,1590,757,970
"부산광역시","60세",6192,6626,-434,2242,2740,2740,1210,1644,5643,6169,-526,1989,2547,2547,1107,1633,4350,4647,-297,1520,1892,1892,938,1235,3832,4111,-279,1346,1650,1650,836,1115,3446,3686,-240,1119,1527,1527,800,1040
"부산광역시","61세",5473,5822,-349,1967,2407,2407,1099,1448,5314,5878,-564,1896,2393,2393,1025,1589,4559,4994,-435,1563,2104,2104,892,1327,3732,3935,-203,1296,1585,1585,851,1054,3689,3906,-217,1173,1637,1637,879,1096
"부산광역시","62세",5246,5662,-416,1883,2363,2363,1000,1416,4867,5335,-468,1764,2130,2130,973,1441,4250,4573,-323,1451,1950,1950,849,1172,3986,4355,-369,1388,1751,1751,847,1216,3642,3883,-241,1219,1617,1617,806,1047
"부산광역시","63세",5280,5601,-321,1884,2403,2403,993,1314,4660,5074,-414,1689,2015,2015,956,1370,3783,4104,-321,1347,1649,1649,787,1108,3749,3922,-173,1299,1614,1614,836,1009,3958,4196,-238,1356,1765,1765,837,1075
"부산광역시","64세",5086,5244,-158,1763,2226,2226,1097,1255,4609,5094,-485,1650,2047,2047,912,1397,3825,4086,-261,1301,1760,1760,764,1025,3654,3878,-224,1262,1583,1583,809,1033,3945,4191,-246,1298,1794,1794,853,1099
"부산광역시","65세",4601,4860,-259,1680,2021,2021,900,1159,4167,4521,-354,1592,1782,1782,793,1147,3619,3804,-185,1274,1626,1626,719,904,3299,3492,-193,1185,1378,1378,736,929,3376,3521,-145,1176,1474,1474,726,871
